2018-07-14 05:49:33,760 -------------- New training session ----------------
alpha: null
batch_size: 50
cfg: deepmedic_ce_60_80_100_b50_mb50_all_aug
criterion: cross_entropy
data_dir: /usr/data/pkao/brats2018/training
dataset: DualData
gpu: '2'
mini_batch_size: 50
name: deepmedic_ce_60_80_100_b50_mb50_all_aug
net: DeepMedic
net_params:
  m: 150
  n1: 60
  n2: 80
  n3: 100
num_epochs: 300
num_patches: 20
opt: Adam
opt_params:
  amsgrad: true
  lr: 0.001
  weight_decay: 0.0001
resume: {}
root: /usr/data/pkao/brats2018/
sample_size: 25
save_freq: 50
schedule:
  150: null
  250: null
seed: 5482
start_iter: 0
sub_sample_size: 19
target_size: 9
test_data_dir: /usr/data/pkao/brats2018/validation
test_transforms: TensorType((torch.float32, torch.int64))
train_dir: /home/pkao/BraTS2018/segmentation/ckpts
train_list: all.txt
train_transforms: Compose([ ToNumpy(), RandSelect(0.5, Flip(1)), RandSelect(0.5, Flip(2)),
  RandSelect(0.5, Flip(3)), RandSelect(0.5, Noise(dim=3, num=2)), NumpyType((np.float32,
  np.float32, np.int64)), ToTensor(), ])
valid_freq: 50
workers: 16

2018-07-14 05:50:11,344 Iter 1, Epoch 0.1754, Loss 1.5451
2018-07-14 05:50:24,114 Iter 2, Epoch 0.3509, Loss 0.7125
2018-07-14 05:50:36,474 Iter 3, Epoch 0.5263, Loss 0.5730
2018-07-14 05:50:49,511 Iter 4, Epoch 0.7018, Loss 0.5200
2018-07-14 05:51:02,560 Iter 5, Epoch 0.8772, Loss 0.4903
2018-07-14 05:51:15,739 Iter 6, Epoch 1.0526, Loss 0.5128
2018-07-14 05:51:28,838 Iter 7, Epoch 1.2281, Loss 0.4094
2018-07-14 05:51:41,898 Iter 8, Epoch 1.4035, Loss 0.4734
2018-07-14 05:51:54,952 Iter 9, Epoch 1.5789, Loss 0.4352
2018-07-14 05:52:08,006 Iter 10, Epoch 1.7544, Loss 0.4695
2018-07-14 05:52:21,077 Iter 11, Epoch 1.9298, Loss 0.4600
2018-07-14 05:52:34,126 Iter 12, Epoch 2.1053, Loss 0.4157
2018-07-14 05:52:47,167 Iter 13, Epoch 2.2807, Loss 0.4311
2018-07-14 05:53:00,213 Iter 14, Epoch 2.4561, Loss 0.4280
2018-07-14 05:53:13,263 Iter 15, Epoch 2.6316, Loss 0.4004
2018-07-14 05:53:26,356 Iter 16, Epoch 2.8070, Loss 0.4101
2018-07-14 05:53:39,474 Iter 17, Epoch 2.9825, Loss 0.4323
2018-07-14 05:53:52,524 Iter 18, Epoch 3.1579, Loss 0.3705
2018-07-14 05:54:05,569 Iter 19, Epoch 3.3333, Loss 0.4323
2018-07-14 05:54:18,617 Iter 20, Epoch 3.5088, Loss 0.3888
2018-07-14 05:54:31,699 Iter 21, Epoch 3.6842, Loss 0.3859
2018-07-14 05:54:44,790 Iter 22, Epoch 3.8596, Loss 0.3991
2018-07-14 05:54:57,868 Iter 23, Epoch 4.0351, Loss 0.3977
2018-07-14 05:55:10,931 Iter 24, Epoch 4.2105, Loss 0.3445
2018-07-14 05:55:23,990 Iter 25, Epoch 4.3860, Loss 0.4553
2018-07-14 05:55:37,040 Iter 26, Epoch 4.5614, Loss 0.3994
2018-07-14 05:55:50,102 Iter 27, Epoch 4.7368, Loss 0.3667
2018-07-14 05:56:03,154 Iter 28, Epoch 4.9123, Loss 0.4275
2018-07-14 05:56:16,241 Iter 29, Epoch 5.0877, Loss 0.3419
2018-07-14 05:56:29,293 Iter 30, Epoch 5.2632, Loss 0.4338
2018-07-14 05:56:42,351 Iter 31, Epoch 5.4386, Loss 0.3511
2018-07-14 05:56:55,399 Iter 32, Epoch 5.6140, Loss 0.3925
2018-07-14 05:57:08,446 Iter 33, Epoch 5.7895, Loss 0.3520
2018-07-14 05:57:21,499 Iter 34, Epoch 5.9649, Loss 0.4472
2018-07-14 05:57:34,547 Iter 35, Epoch 6.1404, Loss 0.3655
2018-07-14 05:57:47,600 Iter 36, Epoch 6.3158, Loss 0.3501
2018-07-14 05:58:00,654 Iter 37, Epoch 6.4912, Loss 0.3667
2018-07-14 05:58:13,711 Iter 38, Epoch 6.6667, Loss 0.4030
2018-07-14 05:58:26,768 Iter 39, Epoch 6.8421, Loss 0.4020
2018-07-14 05:58:39,824 Iter 40, Epoch 7.0175, Loss 0.3787
2018-07-14 05:58:52,875 Iter 41, Epoch 7.1930, Loss 0.3748
2018-07-14 05:59:05,930 Iter 42, Epoch 7.3684, Loss 0.3433
2018-07-14 05:59:18,986 Iter 43, Epoch 7.5439, Loss 0.3537
2018-07-14 05:59:32,095 Iter 44, Epoch 7.7193, Loss 0.3287
2018-07-14 05:59:45,148 Iter 45, Epoch 7.8947, Loss 0.3351
2018-07-14 05:59:58,198 Iter 46, Epoch 8.0702, Loss 0.3542
2018-07-14 06:00:11,247 Iter 47, Epoch 8.2456, Loss 0.3625
2018-07-14 06:00:24,304 Iter 48, Epoch 8.4211, Loss 0.3537
2018-07-14 06:00:37,352 Iter 49, Epoch 8.5965, Loss 0.3506
2018-07-14 06:00:50,394 Iter 50, Epoch 8.7719, Loss 0.3353
2018-07-14 06:01:03,444 Iter 51, Epoch 8.9474, Loss 0.3467
2018-07-14 06:01:16,493 Iter 52, Epoch 9.1228, Loss 0.3539
2018-07-14 06:01:29,549 Iter 53, Epoch 9.2982, Loss 0.3277
2018-07-14 06:01:42,601 Iter 54, Epoch 9.4737, Loss 0.3911
2018-07-14 06:01:55,651 Iter 55, Epoch 9.6491, Loss 0.3275
2018-07-14 06:02:08,704 Iter 56, Epoch 9.8246, Loss 0.3611
2018-07-14 06:02:21,758 Iter 57, Epoch 10.0000, Loss 0.3626
2018-07-14 06:02:34,813 Iter 58, Epoch 10.1754, Loss 0.3755
2018-07-14 06:02:47,872 Iter 59, Epoch 10.3509, Loss 0.3710
2018-07-14 06:03:00,922 Iter 60, Epoch 10.5263, Loss 0.3592
2018-07-14 06:03:13,971 Iter 61, Epoch 10.7018, Loss 0.3089
2018-07-14 06:03:27,023 Iter 62, Epoch 10.8772, Loss 0.3354
2018-07-14 06:03:40,077 Iter 63, Epoch 11.0526, Loss 0.3179
2018-07-14 06:03:53,123 Iter 64, Epoch 11.2281, Loss 0.3520
2018-07-14 06:04:06,173 Iter 65, Epoch 11.4035, Loss 0.3403
2018-07-14 06:04:19,232 Iter 66, Epoch 11.5789, Loss 0.3080
2018-07-14 06:04:32,292 Iter 67, Epoch 11.7544, Loss 0.3780
2018-07-14 06:04:45,383 Iter 68, Epoch 11.9298, Loss 0.3642
2018-07-14 06:04:58,429 Iter 69, Epoch 12.1053, Loss 0.3432
2018-07-14 06:05:11,483 Iter 70, Epoch 12.2807, Loss 0.3080
2018-07-14 06:05:24,540 Iter 71, Epoch 12.4561, Loss 0.3974
2018-07-14 06:05:37,592 Iter 72, Epoch 12.6316, Loss 0.3168
2018-07-14 06:05:50,639 Iter 73, Epoch 12.8070, Loss 0.3723
2018-07-14 06:06:03,690 Iter 74, Epoch 12.9825, Loss 0.3196
2018-07-14 06:06:16,741 Iter 75, Epoch 13.1579, Loss 0.3783
2018-07-14 06:06:29,791 Iter 76, Epoch 13.3333, Loss 0.3014
2018-07-14 06:06:42,839 Iter 77, Epoch 13.5088, Loss 0.3190
2018-07-14 06:06:55,888 Iter 78, Epoch 13.6842, Loss 0.3189
2018-07-14 06:07:08,956 Iter 79, Epoch 13.8596, Loss 0.3495
2018-07-14 06:07:22,003 Iter 80, Epoch 14.0351, Loss 0.3687
2018-07-14 06:07:35,048 Iter 81, Epoch 14.2105, Loss 0.3027
2018-07-14 06:07:48,090 Iter 82, Epoch 14.3860, Loss 0.3757
2018-07-14 06:08:01,138 Iter 83, Epoch 14.5614, Loss 0.3450
